study_id,site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,plot_id,log_vr_total
Claire_Kremen_Fragaria_ananassa_USA_2012,M,Fragaria x ananassa,12,3,2012,-4.78749174278205,1.1287103198253892,Plot_355,1.1287103198253892
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Fragaria x ananassa,12,3,2012,-3.40119738166216,-0.05129329438755058,Plot_356,-0.025317807984289897
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Fragaria x ananassa,12,3,2012,-1.49165487677772,-0.49703230163365497,Plot_357,-0.19237189264745613
Claire_Kremen_Fragaria_ananassa_USA_2012,RH,Fragaria x ananassa,12,3,2012,-4.0943445622221,-1.5686159179138452,Plot_358,-1.529395204760564
Claire_Kremen_Fragaria_ananassa_USA_2012,RK,Fragaria x ananassa,12,3,2012,-4.78749174278205,-2.0149030205422647,Plot_359,-2.0149030205422647
Claire_Kremen_Fragaria_ananassa_USA_2012,S,Fragaria x ananassa,12,3,2012,-3.68887945411394,-0.04255961441879589,Plot_360,-0.025317807984289897
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Fragaria x ananassa,5,3,2012,-1.52939520476056,-0.8754687373538999,Plot_361,-0.4700036292457356
Claire_Kremen_Fragaria_ananassa_USA_2012,TB,Fragaria x ananassa,12,3,2012,-4.78749174278205,-3.1780538303479458,Plot_362,-3.1780538303479458
Claire_Kremen_Fragaria_ananassa_USA_2012,UC,Fragaria x ananassa,12,3,2012,-4.0943445622221,0.4647816852645838,Plot_363,0.47000362924573563
David_Crowder_Brassica_napus_USA_2013,clar1,Brassica napus,8,0,2013,-2.01490302054226,-3.4011973816621555,Plot_407,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,clar2,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,Plot_408,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,conr1,Brassica napus,8,0,2013,-3.40119738166216,-1.0986122886681098,Plot_409,-1.0986122886681098
David_Crowder_Brassica_napus_USA_2013,druf1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,Plot_410,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,hinn1,Brassica napus,8,0,2013,-3.40119738166216,-1.791759469228055,Plot_411,-1.791759469228055
David_Crowder_Brassica_napus_USA_2013,hinn2,Brassica napus,8,0,2013,-3.40119738166216,-2.0149030205422647,Plot_412,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,jens1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,Plot_413,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,odbe1,Brassica napus,8,0,2013,-3.40119738166216,-2.3025850929940455,Plot_415,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,pcfs2,Brassica napus,8,0,2013,-3.40119738166216,-1.791759469228055,Plot_416,-1.791759469228055
David_Crowder_Brassica_napus_USA_2013,stub3,Brassica napus,8,0,2013,-3.40119738166216,-2.0149030205422647,Plot_417,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,stub7,Brassica napus,8,0,2013,-3.40119738166216,-2.3025850929940455,Plot_418,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,UIK,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,Plot_419,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,UIP,Brassica napus,8,0,2013,-3.40119738166216,-2.3025850929940455,Plot_420,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,winf1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,Plot_421,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,beck2,Brassica napus,8,0,2014,-3.40119738166216,-1.791759469228055,Plot_422,-1.791759469228055
David_Crowder_Brassica_napus_USA_2014,clar4,Brassica napus,8,0,2014,-3.40119738166216,-1.6094379124341003,Plot_423,-1.6094379124341003
David_Crowder_Brassica_napus_USA_2014,conr4,Brassica napus,8,0,2014,-3.40119738166216,-1.455287232606842,Plot_424,-1.455287232606842
David_Crowder_Brassica_napus_USA_2014,conr5,Brassica napus,8,0,2014,-2.70805020110221,-2.0149030205422647,Plot_425,-1.791759469228055
David_Crowder_Brassica_napus_USA_2014,druf3,Brassica napus,8,0,2014,-3.40119738166216,-2.70805020110221,Plot_426,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,jens3,Brassica napus,8,0,2014,-3.40119738166216,-1.0033021088637848,Plot_427,-1.0033021088637848
David_Crowder_Brassica_napus_USA_2014,jens4,Brassica napus,8,0,2014,-3.40119738166216,-2.3025850929940455,Plot_428,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2014,odbe2,Brassica napus,8,0,2014,-2.70805020110221,-1.6094379124341003,Plot_429,-1.455287232606842
David_Crowder_Brassica_napus_USA_2014,olso3,Brassica napus,8,0,2014,-3.40119738166216,-0.8362480242006186,Plot_431,-0.8362480242006186
David_Crowder_Brassica_napus_USA_2014,UIK2,Brassica napus,8,0,2014,-3.40119738166216,-2.70805020110221,Plot_435,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,UIP4,Brassica napus,8,0,2014,-3.40119738166216,-0.5679840376059393,Plot_436,-0.5679840376059393
David_Crowder_Fragaria_ananassa_USA_2016,site_13,Fragaria x ananassa,5,3,2016,-1.26113121816588,-2.995732273553991,Plot_442,-1.1499055830556604
David_Crowder_Fragaria_ananassa_USA_2016,site_18,Fragaria x ananassa,5,3,2016,-1.52939520476056,-2.995732273553991,Plot_443,-1.3862943611198906
David_Crowder_Fragaria_ananassa_USA_2016,site_23,Fragaria x ananassa,5,3,2016,-2.70805020110221,-3.4011973816621555,Plot_444,-2.4849066497880004
David_Crowder_Fragaria_ananassa_USA_2016,site_24,Fragaria x ananassa,5,3,2016,-2.99573227355399,-3.4011973816621555,Plot_445,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_25,Fragaria x ananassa,5,3,2016,-1.45528723260684,-4.0943445622221,Plot_446,-1.455287232606842
David_Crowder_Fragaria_ananassa_USA_2016,site_26,Fragaria x ananassa,5,3,2016,-2.99573227355399,-3.4011973816621555,Plot_447,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_29,Fragaria x ananassa,5,3,2016,-2.99573227355399,-4.0943445622221,Plot_448,-2.995732273553991
David_Crowder_Fragaria_ananassa_USA_2016,site_3,Fragaria x ananassa,5,3,2016,-1.52939520476056,-3.4011973816621555,Plot_437,-1.455287232606842
David_Crowder_Fragaria_ananassa_USA_2016,site_30,Fragaria x ananassa,5,3,2016,-4.0943445622221,-2.70805020110221,Plot_449,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_34,Fragaria x ananassa,5,3,2016,-2.70805020110221,-2.1484344131667874,Plot_451,-1.791759469228055
David_Crowder_Fragaria_ananassa_USA_2016,site_36,Fragaria x ananassa,5,3,2016,-1.69644928942373,-3.4011973816621555,Plot_452,-1.6094379124341003
David_Crowder_Fragaria_ananassa_USA_2016,site_5,Fragaria x ananassa,5,3,2016,-1.6094379124341,-3.4011973816621555,Plot_438,-1.529395204760564
David_Crowder_Fragaria_ananassa_USA_2016,site_6,Fragaria x ananassa,5,3,2016,-0.660357357736954,-2.995732273553991,Plot_439,-0.5978370007556204
David_Crowder_Fragaria_ananassa_USA_2016,site_7,Fragaria x ananassa,5,3,2016,-1.89711998488588,-4.0943445622221,Plot_440,-1.8971199848858813
David_Crowder_Fragaria_ananassa_USA_2016,site_8,Fragaria x ananassa,5,3,2016,-3.40119738166216,-3.4011973816621555,Plot_441,-2.995732273553991
David_Kleijn_Allium_porrum_Italy_2012,1_Prod_Field,Allium porrum,12,0,2012,-0.356674943938732,0.6418538861723947,Plot_453,0.9162907318741551
David_Kleijn_Allium_porrum_Italy_2012,1TT,Allium porrum,12,0,2012,-1.20397280432594,0.8754687373538999,Plot_454,0.9555114450274363
David_Kleijn_Allium_porrum_Italy_2012,2TT,Allium porrum,12,0,2012,0.78845736036427,0.7884573603642703,Plot_455,1.4586150226995167
David_Kleijn_Allium_porrum_Italy_2012,3TT,Allium porrum,12,0,2012,-2.30258509299405,-0.35667494393873245,Plot_456,-0.35667494393873245
David_Kleijn_Allium_porrum_Italy_2012,4TT,Allium porrum,12,0,2012,-1.6094379124341,0.1823215567939546,Plot_457,0.26236426446749106
David_Kleijn_Allium_porrum_Italy_2012,5TT,Allium porrum,12,0,2012,-1.20397280432594,-1.6094379124341003,Plot_458,-0.916290731874155
David_Kleijn_Allium_porrum_Italy_2012,6TT,Allium porrum,12,0,2012,0.0953101798043249,0.7884573603642703,Plot_459,1.1631508098056809
David_Kleijn_Allium_porrum_Italy_2012,7TT,Allium porrum,12,0,2012,-2.30258509299405,-1.2039728043259361,Plot_460,-1.2039728043259361
David_Kleijn_Allium_porrum_Italy_2012,8TT,Allium porrum,12,0,2012,0,0,Plot_461,0.6418538861723947
David_Kleijn_Allium_porrum_Italy_2012,Prod. Bedr.,Allium porrum,12,0,2012,-2.30258509299405,0,Plot_462,0
Dupont_redclover_Denmark_2008,Braedstrup_2008,Trifolium pratense,4,3,2008,0.734667185778132,-4.6076670661866785,Plot_2921,0.7346671857781324
Dupont_redclover_Denmark_2008,Brushojgard_2008,Trifolium pratense,4,3,2008,0.921563508235545,-3.713165479994091,Plot_2920,0.9215635082355447
Dupont_redclover_Denmark_2008,"Frijsendalsvej, Sall_2008",Trifolium pratense,4,3,2008,1.31997171818882,-4.314817884980432,Plot_2922,1.3199717181888182
Dupont_redclover_Denmark_2008,Galten_2008,Trifolium pratense,4,3,2008,0.834426322683508,-5.680286368189022,Plot_2923,0.8344263226835077
Dupont_redclover_Denmark_2008,"Gjern, Tingvejen_2008",Trifolium pratense,4,3,2008,0.99213475005396,-4.549128795104466,Plot_2924,0.9921347500539597
Dupont_redclover_Denmark_2008,Hesselballe_2008,Trifolium pratense,4,3,2008,1.5630020754263,-4.035419883572072,Plot_2925,1.5630020754263032
Dupont_redclover_Denmark_2008,Odense_2008,Trifolium pratense,4,3,2008,1.09425432850628,-4.710880640410205,Plot_2926,1.094254328506283
Dupont_redclover_Denmark_2008,Randers NO Syd_2008,Trifolium pratense,4,3,2008,0.283969373627618,-5.1670690799380825,Plot_2927,0.2839693736276178
Dupont_redclover_Denmark_2008,Skejby_2008,Trifolium pratense,4,3,2008,0.905385498391893,-4.341638573768593,Plot_2928,0.905385498391893
Dupont_redclover_Denmark_2008,Vamdrup_2008,Trifolium pratense,4,3,2008,0.766280844712925,-4.722656881443761,Plot_2929,0.7662808447129252
Dupont_redclover_Denmark_2008,"Vester Skerninge, Amarksvej_2008",Trifolium pratense,4,3,2008,1.40220632811251,-4.83416326209119,Plot_2930,1.4022063281125143
Dupont_redclover_Denmark_2009,Braedstrup_2009,Trifolium pratense,4,3,2009,-1.5508078279827,-4.728861658330644,Plot_2931,-1.5508078279826985
Dupont_redclover_Denmark_2009,Galten_2009,Trifolium pratense,4,3,2009,-0.594742474053219,-4.769129743948856,Plot_2932,-0.5947424740532191
Dupont_redclover_Denmark_2009,"Gjern, Blak_2009",Trifolium pratense,4,3,2009,-0.164890146946022,-4.6192374431995304,Plot_2933,-0.16489014694602241
Dupont_redclover_Denmark_2009,"Gjern, Tingvejen_2009",Trifolium pratense,4,3,2009,0.133803538496389,-4.520156811661135,Plot_2934,0.13380353849638874
Dupont_redclover_Denmark_2009,Hammel 1_2009,Trifolium pratense,4,3,2009,0.376932403025431,-5.495185386449985,Plot_2935,0.3769324030254307
Dupont_redclover_Denmark_2009,Hammel 2_2009,Trifolium pratense,4,3,2009,0.107495228001545,-4.998450245899036,Plot_2936,0.10749522800154458
Dupont_redclover_Denmark_2009,Horning_2009,Trifolium pratense,4,3,2009,1.09545359621144,-5.493472881322078,Plot_2937,1.0954535962114418
Dupont_redclover_Denmark_2009,Nr. Aaby_2009,Trifolium pratense,4,3,2009,0.135955636236029,-5.0401940963378005,Plot_2938,0.13595563623602894
Dupont_redclover_Denmark_2009,Odense_2009,Trifolium pratense,4,3,2009,1.02130746146175,-4.910937725986259,Plot_2939,1.021307461461751
Dupont_redclover_Denmark_2009,Randers NO Nord_2009,Trifolium pratense,4,3,2009,0.817622334693569,-4.7733646458172885,Plot_2940,0.8176223346935686
Dupont_redclover_Denmark_2009,Randers NO Syd_2009,Trifolium pratense,4,3,2009,0.801518922144918,-4.800599898734783,Plot_2941,0.8015189221449183
Dupont_redclover_Denmark_2009,Randers SO_2009,Trifolium pratense,4,3,2009,1.03789876874366,-4.946037511943528,Plot_2942,1.037898768743662
Dupont_redclover_Denmark_2009,Ringe_2009,Trifolium pratense,4,3,2009,0.954002010778582,-4.848116364598481,Plot_2943,0.9540020107785822
Dupont_redclover_Denmark_2009,Ry_2009,Trifolium pratense,4,3,2009,0.788533815886307,-4.595961246902782,Plot_2944,0.7885338158863067
Dupont_redclover_Denmark_2009,Skive_2009,Trifolium pratense,4,3,2009,-0.44416519485393,-4.800874021543522,Plot_2945,-0.44416519485393036
Dupont_redclover_Denmark_2009,"Vester Skerninge, Kohavevej_2009",Trifolium pratense,4,3,2009,0.371344086470156,-5.0403019653848835,Plot_2946,0.371344086470156
Dupont_redclover_Denmark_2009,Viborg_2009,Trifolium pratense,4,3,2009,-0.4134577728522,-5.095588999976419,Plot_2947,-0.41345777285219976
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_2C_2010_Glebe500_06,Malus domestica,2,0,2010,-3.68887945411394,-2.5902671654458267,Plot_565,-2.5902671654458267
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_5B_2010_Glebe500_06,Malus domestica,2,0,2010,-4.9416424226093,-3.5553480614894135,Plot_569,-3.5553480614894135
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_5C_2010_Glebe500_05,Malus domestica,2,0,2010,-4.78749174278205,-2.995732273553991,Plot_570,-2.995732273553991
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_6A_2010_Glebe500_06,Malus domestica,2,0,2010,-4.78749174278205,-2.5902671654458267,Plot_571,-2.5902671654458267
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2012,Plot_1B_2012_Glebe500_05,Malus domestica,2,0,2012,-4.78749174278205,-3.1780538303479458,Plot_579,-3.1780538303479458
Finbarr_G_Horgan_Abelmoschus_esculentus_Philippines_2015,Bukidnon02_dry,Abelmoschus esculentus,1,0,2015,-4.0943445622221,-3.4011973816621555,Plot_586,-3.4011973816621555
Finbarr_G_Horgan_Abelmoschus_esculentus_Philippines_2015,Bukidnon02_wet,Abelmoschus esculentus,1,0,2015,-4.0943445622221,-2.995732273553991,Plot_587,-2.995732273553991
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-1.0033021088637848,Plot_596,-1.0033021088637848
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.3025850929940455,Plot_597,-2.3025850929940455
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-2.3025850929940455,Plot_598,-2.3025850929940455
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-3.4011973816621555,Plot_599,-3.4011973816621555
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI700_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.995732273553991,Plot_605,-2.995732273553991
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Tanay_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-1.1499055830556604,Plot_606,-1.1499055830556604
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Tanay_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.3025850929940455,Plot_607,-2.3025850929940455
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Bukidnon01_wet,Lagenaria siceraria,1,0,2015,-4.0943445622221,-2.995732273553991,Plot_609,-2.995732273553991
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Bukidnon02_wet,Lagenaria siceraria,1,0,2015,-4.0943445622221,-3.4011973816621555,Plot_611,-3.4011973816621555
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Tanay_dry,Lagenaria siceraria,1,0,2015,-4.0943445622221,-2.70805020110221,Plot_618,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.8971199848858813,Plot_620,-1.8971199848858813
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-1.0498221244986778,Plot_621,-1.0498221244986778
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.3862943611198906,Plot_622,-1.3862943611198906
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.995732273553991,Plot_623,-2.995732273553991
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,Plot_628,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,Plot_629,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Tanay_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.3862943611198906,Plot_630,-1.3862943611198906
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Tanay_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,Plot_631,-2.70805020110221
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon01_dry,Momordica charantia,1,0,2015,-4.0943445622221,-1.8971199848858813,Plot_632,-1.8971199848858813
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon01_wet,Momordica charantia,1,0,2015,-4.0943445622221,-1.455287232606842,Plot_633,-1.455287232606842
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon02_dry,Momordica charantia,1,0,2015,-4.0943445622221,-1.6964492894237302,Plot_634,-1.6964492894237302
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon02_wet,Momordica charantia,1,0,2015,-4.0943445622221,-2.995732273553991,Plot_635,-2.995732273553991
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,IRRI700_dry,Momordica charantia,1,0,2015,-4.0943445622221,-3.4011973816621555,Plot_640,-3.4011973816621555
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,IRRI700_wet,Momordica charantia,1,0,2015,-4.0943445622221,-3.4011973816621555,Plot_641,-3.4011973816621555
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Tanay_dry,Momordica charantia,1,0,2015,-4.0943445622221,0.2751032902449208,Plot_642,0.2751032902449208
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Tanay_wet,Momordica charantia,1,0,2015,-4.0943445622221,-2.70805020110221,Plot_643,-2.70805020110221
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,CASTELLANOS,Vaccinium meridionale,1,3,2013,-1.67397643357167,-4.382026634673881,Plot_691,-1.6739764335716716
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,GONZALEZ,Vaccinium meridionale,1,3,2013,-1.38629436111989,-0.6931471805599453,Plot_692,-0.3044891907681621
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,JIMENEZ,Vaccinium meridionale,1,3,2013,-0.338975366839331,-1.742969305058623,Plot_693,-0.13353139262452263
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,PENA,Vaccinium meridionale,1,3,2013,-2.30258509299405,-3.6888794541139363,Plot_694,-2.184802057337662
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,SIERRA,Vaccinium meridionale,1,3,2013,-1.20397280432594,-2.772588722239781,Plot_695,-1.0498221244986778
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Biala,Fagopyrum esculentum,4,0,2005,-5.59842195899838,-4.212127597878484,Plot_696,-4.212127597878484
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Branew,Fagopyrum esculentum,4,0,2005,-6.65929391968364,-5.272999558563747,Plot_697,-5.272999558563747
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Kapronie,Fagopyrum esculentum,4,0,2005,-6.20455776256869,-4.700480365792417,Plot_698,-4.59511985013459
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Kolonia Branewska,Fagopyrum esculentum,4,0,2005,-6.65929391968364,-5.560681631015528,Plot_699,-5.560681631015528
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Majdan,Fagopyrum esculentum,4,0,2005,-6.49223983502047,-5.393627546352362,Plot_700,-5.393627546352362
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Wolka Ratajska,Fagopyrum esculentum,4,0,2005,-6.17378610390194,-5.075173815233827,Plot_701,-5.075173815233827
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,1,Brassica napus,4,0,2013,-1.79175946922805,-3.4011973816621555,Plot_750,-1.791759469228055
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,10,Brassica napus,4,0,2013,-2.70805020110221,-3.4011973816621555,Plot_759,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,11,Brassica napus,4,0,2013,-2.70805020110221,-3.4011973816621555,Plot_760,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,12,Brassica napus,4,0,2013,-3.40119738166216,-2.3025850929940455,Plot_761,-2.3025850929940455
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,13,Brassica napus,4,0,2013,-3.40119738166216,-3.4011973816621555,Plot_762,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,14,Brassica napus,4,0,2013,-3.40119738166216,-3.4011973816621555,Plot_763,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,15,Brassica napus,4,0,2013,-2.01490302054226,-1.791759469228055,Plot_764,-1.3217558399823195
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,2,Brassica napus,4,0,2013,-2.30258509299405,-1.791759469228055,Plot_751,-1.455287232606842
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,3,Brassica napus,4,0,2013,-3.40119738166216,-2.70805020110221,Plot_752,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,4,Brassica napus,4,0,2013,-3.40119738166216,-3.4011973816621555,Plot_753,-3.4011973816621555
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,5,Brassica napus,4,0,2013,-2.70805020110221,-3.4011973816621555,Plot_754,-2.70805020110221
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,6,Brassica napus,4,0,2013,-1.32175583998232,-2.3025850929940455,Plot_755,-1.0986122886681098
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,7,Brassica napus,4,0,2013,-2.30258509299405,-2.0149030205422647,Plot_756,-1.6094379124341003
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,8,Brassica napus,4,0,2013,-1.6094379124341,-2.70805020110221,Plot_757,-1.455287232606842
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,9,Brassica napus,4,0,2013,-3.40119738166216,-3.4011973816621555,Plot_758,-3.4011973816621555
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Bussloo,Brassica napus,4,0,2011,-1.32175583998232,-2.70805020110221,Plot_1629,-1.1499055830556604
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Deventer,Brassica napus,4,0,2011,-0.727048732235627,-2.4849066497880004,Plot_1630,-0.5978370007556204
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Doetinchem,Brassica napus,4,0,2011,0.667829372575655,-2.0149030205422647,Plot_1631,0.7259370033829363
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Gelselaar,Brassica napus,4,0,2011,0.139761942375159,-4.0943445622221,Plot_1632,0.13976194237515863
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Kloosterhaar,Brassica napus,4,0,2011,-4.0943445622221,-4.0943445622221,Plot_1633,-4.0943445622221
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lengel,Brassica napus,4,0,2011,-1.69644928942373,-2.70805020110221,Plot_1634,-1.455287232606842
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Lettele,Brassica napus,4,0,2011,-0.510825623765991,-2.4849066497880004,Plot_1635,-0.40546510810816444
Jeroen_Scheper_Brassica_napus_Netherlands_2011,Schalkhaar,Brassica napus,4,0,2011,-1.45528723260684,-3.4011973816621555,Plot_1636,-1.3862943611198906
Jeroen_Scheper_Brassica_napus_several_countries_2012,Bussloo,Brassica napus,4,0,2012,-2.99573227355399,-2.1484344131667874,Plot_1637,-1.8971199848858813
Jeroen_Scheper_Brassica_napus_several_countries_2012,Doetinchem,Brassica napus,4,0,2012,-2.70805020110221,-1.6964492894237302,Plot_1638,-1.455287232606842
Jeroen_Scheper_Brassica_napus_several_countries_2012,Gelselaar,Brassica napus,4,0,2012,-2.99573227355399,-2.70805020110221,Plot_1639,-2.3025850929940455
Jeroen_Scheper_Brassica_napus_several_countries_2012,Kloosterhaar,Brassica napus,4,0,2012,-2.70805020110221,-2.4849066497880004,Plot_1640,-2.0149030205422647
Jeroen_Scheper_Brassica_napus_several_countries_2012,Lengel,Brassica napus,4,0,2012,-1.52939520476056,-2.70805020110221,Plot_1641,-1.3217558399823195
Jeroen_Scheper_Brassica_napus_several_countries_2012,Schalkhaar,Brassica napus,4,0,2012,-2.30258509299405,-2.4849066497880004,Plot_1642,-1.791759469228055
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C02,Coffea arabica,7,0,2013,-3.68887945411394,-2.995732273553991,Plot_1717,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C07,Coffea arabica,7,0,2013,-3.68887945411394,-3.6888794541139363,Plot_1721,-3.6888794541139363
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C08,Coffea arabica,2,0,2013,-3.68887945411394,-2.3025850929940455,Plot_1722,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C09,Coffea arabica,7,0,2013,-2.59026716544583,-2.3025850929940455,Plot_1723,-1.8971199848858813
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C14,Coffea arabica,7,0,2013,-3.68887945411394,-2.0794415416798357,Plot_1728,-2.0794415416798357
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C17,Coffea arabica,2,0,2013,-2.99573227355399,-2.5902671654458267,Plot_1730,-2.3025850929940455
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C18,Coffea arabica,2,0,2013,-3.68887945411394,-2.995732273553991,Plot_1731,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,C19,Coffea arabica,2,0,2013,-3.68887945411394,-2.995732273553991,Plot_1732,-2.995732273553991
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O01,Coffea arabica,2,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1735,-2.5902671654458267
Juliana_Hipolito_Coffea_arabica_Brazil_2013,O03,Coffea arabica,7,3,2013,-3.68887945411394,-2.5902671654458267,Plot_1736,-2.5902671654458267
