study_id,old_site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,log_vr_large_alf,log_vr_small_alf,log_vr_total_alf
Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,Nich_VTblu_Site_11,Vaccinium corymbosum,4,0,2015,-1.71479842809193,-1.23787435600162,-1.7147984280919266,-1.2378743560016174,-0.7765287894989963
Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,Nich_VTblu_Site_12,Vaccinium corymbosum,4,0,2015,-0.980829253011726,-1.1239300966524,-0.9808292530117262,-1.1239300966523995,-0.3930425881096072
Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,Nich_VTblu_Site_13,Vaccinium corymbosum,4,0,2015,-1.6094379124341,-2.30258509299405,-1.6094379124341003,-2.3025850929940455,-1.2909841813155656
Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,Nich_VTblu_Site_14,Vaccinium corymbosum,4,0,2015,-2.484906649788,-0.916290731874155,-2.4849066497880004,-0.916290731874155,-0.7621400520468967
Christof_Schuepp_Prunus_avium_Switzerland_2011,11,Prunus avium,4,2,2011,-4.49980967033027,-2.89037175789616,-4.499809670330265,-2.890371757896165,-2.890371757896165
Christof_Schuepp_Prunus_avium_Switzerland_2011,12,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,16,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,2,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,20,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,24,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,25,Prunus avium,4,2,2011,-4.49980967033027,-2.70805020110221,-4.499809670330265,-3.1135153092103742,-3.1135153092103742
Christof_Schuepp_Prunus_avium_Switzerland_2011,26,Prunus avium,4,2,2011,-4.49980967033027,-2.89037175789616,-4.499809670330265,-2.890371757896165,-2.890371757896165
Christof_Schuepp_Prunus_avium_Switzerland_2011,27,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,30,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Christof_Schuepp_Prunus_avium_Switzerland_2011,9,Prunus avium,4,2,2011,-4.49980967033027,-3.80666248977032,-4.499809670330265,-3.8066624897703196,-3.8066624897703196
Claire_Kremen_Fragaria_ananassa_USA_2012,AR,Fragaria x ananassa,12,3,2012,-1.6519975268529,0.242946178610389,-1.6519975268528961,0.11778303565638346,0.26875406256626205
Claire_Kremen_Fragaria_ananassa_USA_2012,C,Fragaria x ananassa,12,3,2012,-1.6519975268529,-0.660357357736954,-1.6519975268528961,-1.2611312181658847,-0.7621400520468967
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Fragaria x ananassa,12,3,2012,-2.22254238532051,-0.483426649577876,-2.222542385320509,-0.5389965007326869,-0.38077249551779285
Claire_Kremen_Fragaria_ananassa_USA_2012,DS,Fragaria x ananassa,12,3,2012,-4.78749174278205,-2.01490302054226,-4.787491742782046,-2.3025850929940455,-2.3025850929940455
Claire_Kremen_Fragaria_ananassa_USA_2012,F,Fragaria x ananassa,5,3,2012,-4.78749174278205,1.07897631415125,-4.787491742782046,0.9994056385846617,0.9994056385846617
Claire_Kremen_Fragaria_ananassa_USA_2012,FE,Fragaria x ananassa,12,3,2012,-4.78749174278205,-1.6519975268529,-4.787491742782046,-2.0794415416798357,-2.0794415416798357
Claire_Kremen_Fragaria_ananassa_USA_2012,LE,Fragaria x ananassa,12,3,2012,-4.78749174278205,-0.430782916092454,-4.787491742782046,-0.4436863209283621,-0.4436863209283621
Claire_Kremen_Fragaria_ananassa_USA_2012,M,Fragaria x ananassa,12,3,2012,-4.78749174278205,1.1605432463986,-4.787491742782046,1.1287103198253892,1.1287103198253892
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Fragaria x ananassa,12,3,2012,-3.40119738166216,0.168335314819215,-3.4011973816621555,-0.05129329438755058,-0.025317807984289897
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Fragaria x ananassa,12,3,2012,-1.49165487677772,-0.356674943938732,-1.491654876777717,-0.49703230163365497,-0.19237189264745613
Claire_Kremen_Fragaria_ananassa_USA_2012,RH,Fragaria x ananassa,12,3,2012,-4.0943445622221,-1.3535045382969,-4.0943445622221,-1.5686159179138452,-1.529395204760564
Claire_Kremen_Fragaria_ananassa_USA_2012,RK,Fragaria x ananassa,12,3,2012,-4.78749174278205,-1.56861591791385,-4.787491742782046,-2.0149030205422647,-2.0149030205422647
Claire_Kremen_Fragaria_ananassa_USA_2012,S,Fragaria x ananassa,12,3,2012,-3.68887945411394,0.0566953436765453,-3.6888794541139363,-0.04255961441879589,-0.025317807984289897
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Fragaria x ananassa,5,3,2012,-1.52939520476056,-0.660357357736954,-1.529395204760564,-0.8754687373538999,-0.4700036292457356
Claire_Kremen_Fragaria_ananassa_USA_2012,TB,Fragaria x ananassa,12,3,2012,-4.78749174278205,-2.01490302054226,-4.787491742782046,-3.1780538303479458,-3.1780538303479458
Claire_Kremen_Fragaria_ananassa_USA_2012,UC,Fragaria x ananassa,12,3,2012,-4.0943445622221,0.545227050483323,-4.0943445622221,0.4647816852645838,0.47000362924573563
David_Crowder_Brassica_napus_USA_2013,clar1,Brassica napus,8,0,2013,-2.01490302054226,-3.40119738166216,-2.0149030205422647,-3.4011973816621555,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,clar2,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,conr1,Brassica napus,8,0,2013,-3.40119738166216,-1.09861228866811,-3.4011973816621555,-1.0986122886681098,-1.0986122886681098
David_Crowder_Brassica_napus_USA_2013,druf1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,hinn1,Brassica napus,8,0,2013,-3.40119738166216,-1.79175946922805,-3.4011973816621555,-1.791759469228055,-1.791759469228055
David_Crowder_Brassica_napus_USA_2013,hinn2,Brassica napus,8,0,2013,-3.40119738166216,-2.01490302054226,-3.4011973816621555,-2.0149030205422647,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,jens1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,odbe1,Brassica napus,8,0,2013,-3.40119738166216,-2.30258509299405,-3.4011973816621555,-2.3025850929940455,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,pcfs2,Brassica napus,8,0,2013,-3.40119738166216,-1.79175946922805,-3.4011973816621555,-1.791759469228055,-1.791759469228055
David_Crowder_Brassica_napus_USA_2013,stub3,Brassica napus,8,0,2013,-3.40119738166216,-2.01490302054226,-3.4011973816621555,-2.0149030205422647,-2.0149030205422647
David_Crowder_Brassica_napus_USA_2013,stub7,Brassica napus,8,0,2013,-3.40119738166216,-2.30258509299405,-3.4011973816621555,-2.3025850929940455,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,UIK,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2013,UIP,Brassica napus,8,0,2013,-3.40119738166216,-2.30258509299405,-3.4011973816621555,-2.3025850929940455,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2013,winf1,Brassica napus,8,0,2013,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,beck2,Brassica napus,8,0,2014,-3.40119738166216,-1.79175946922805,-3.4011973816621555,-1.791759469228055,-1.791759469228055
David_Crowder_Brassica_napus_USA_2014,clar4,Brassica napus,8,0,2014,-3.40119738166216,-1.6094379124341,-3.4011973816621555,-1.6094379124341003,-1.6094379124341003
David_Crowder_Brassica_napus_USA_2014,conr4,Brassica napus,8,0,2014,-3.40119738166216,-1.45528723260684,-3.4011973816621555,-1.455287232606842,-1.455287232606842
David_Crowder_Brassica_napus_USA_2014,conr5,Brassica napus,8,0,2014,-2.70805020110221,-2.01490302054226,-2.70805020110221,-2.0149030205422647,-1.791759469228055
David_Crowder_Brassica_napus_USA_2014,druf3,Brassica napus,8,0,2014,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,jens3,Brassica napus,8,0,2014,-3.40119738166216,-1.00330210886378,-3.4011973816621555,-1.0033021088637848,-1.0033021088637848
David_Crowder_Brassica_napus_USA_2014,jens4,Brassica napus,8,0,2014,-3.40119738166216,-2.30258509299405,-3.4011973816621555,-2.3025850929940455,-2.3025850929940455
David_Crowder_Brassica_napus_USA_2014,odbe2,Brassica napus,8,0,2014,-2.70805020110221,-1.6094379124341,-2.70805020110221,-1.6094379124341003,-1.455287232606842
David_Crowder_Brassica_napus_USA_2014,olso3,Brassica napus,8,0,2014,-3.40119738166216,-0.836248024200619,-3.4011973816621555,-0.8362480242006186,-0.8362480242006186
David_Crowder_Brassica_napus_USA_2014,UIK2,Brassica napus,8,0,2014,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.70805020110221,-2.70805020110221
David_Crowder_Brassica_napus_USA_2014,UIP4,Brassica napus,8,0,2014,-3.40119738166216,-0.567984037605939,-3.4011973816621555,-0.5679840376059393,-0.5679840376059393
David_Crowder_Fragaria_ananassa_USA_2016,site_13,Fragaria x ananassa,5,3,2016,-1.26113121816588,-2.99573227355399,-1.2611312181658847,-2.995732273553991,-1.1499055830556604
David_Crowder_Fragaria_ananassa_USA_2016,site_18,Fragaria x ananassa,5,3,2016,-1.52939520476056,-2.99573227355399,-1.529395204760564,-2.995732273553991,-1.3862943611198906
David_Crowder_Fragaria_ananassa_USA_2016,site_23,Fragaria x ananassa,5,3,2016,-2.70805020110221,-3.40119738166216,-2.70805020110221,-3.4011973816621555,-2.4849066497880004
David_Crowder_Fragaria_ananassa_USA_2016,site_24,Fragaria x ananassa,5,3,2016,-2.99573227355399,-3.40119738166216,-2.995732273553991,-3.4011973816621555,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_25,Fragaria x ananassa,5,3,2016,-1.45528723260684,-4.0943445622221,-1.455287232606842,-4.0943445622221,-1.455287232606842
David_Crowder_Fragaria_ananassa_USA_2016,site_26,Fragaria x ananassa,5,3,2016,-2.99573227355399,-3.40119738166216,-2.995732273553991,-3.4011973816621555,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_29,Fragaria x ananassa,5,3,2016,-2.99573227355399,-4.0943445622221,-2.995732273553991,-4.0943445622221,-2.995732273553991
David_Crowder_Fragaria_ananassa_USA_2016,site_3,Fragaria x ananassa,5,3,2016,-1.52939520476056,-3.40119738166216,-1.529395204760564,-3.4011973816621555,-1.455287232606842
David_Crowder_Fragaria_ananassa_USA_2016,site_30,Fragaria x ananassa,5,3,2016,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
David_Crowder_Fragaria_ananassa_USA_2016,site_34,Fragaria x ananassa,5,3,2016,-2.70805020110221,-2.14843441316679,-2.70805020110221,-2.1484344131667874,-1.791759469228055
David_Crowder_Fragaria_ananassa_USA_2016,site_36,Fragaria x ananassa,5,3,2016,-1.69644928942373,-3.40119738166216,-1.6964492894237302,-3.4011973816621555,-1.6094379124341003
David_Crowder_Fragaria_ananassa_USA_2016,site_5,Fragaria x ananassa,5,3,2016,-1.6094379124341,-3.40119738166216,-1.6094379124341003,-3.4011973816621555,-1.529395204760564
David_Crowder_Fragaria_ananassa_USA_2016,site_6,Fragaria x ananassa,5,3,2016,-0.660357357736954,-2.99573227355399,-0.6603573577369544,-2.995732273553991,-0.5978370007556204
David_Crowder_Fragaria_ananassa_USA_2016,site_7,Fragaria x ananassa,5,3,2016,-1.89711998488588,-4.0943445622221,-1.8971199848858813,-4.0943445622221,-1.8971199848858813
David_Crowder_Fragaria_ananassa_USA_2016,site_8,Fragaria x ananassa,5,3,2016,-3.40119738166216,-3.40119738166216,-3.4011973816621555,-3.4011973816621555,-2.995732273553991
David_Kleijn_Allium_porrum_Italy_2012,1_Prod_Field,Allium porrum,12,0,2012,-0.356674943938732,0.641853886172395,-0.35667494393873245,0.6418538861723947,0.9162907318741551
David_Kleijn_Allium_porrum_Italy_2012,1TT,Allium porrum,12,0,2012,-1.20397280432594,0.8754687373539,-1.2039728043259361,0.8754687373538999,0.9555114450274363
David_Kleijn_Allium_porrum_Italy_2012,2TT,Allium porrum,12,0,2012,0.78845736036427,0.78845736036427,0.7884573603642703,0.7884573603642703,1.4586150226995167
David_Kleijn_Allium_porrum_Italy_2012,3TT,Allium porrum,12,0,2012,-2.30258509299405,-0.356674943938732,-2.3025850929940455,-0.35667494393873245,-0.35667494393873245
David_Kleijn_Allium_porrum_Italy_2012,4TT,Allium porrum,12,0,2012,-1.6094379124341,0.182321556793955,-1.6094379124341003,0.1823215567939546,0.26236426446749106
David_Kleijn_Allium_porrum_Italy_2012,5TT,Allium porrum,12,0,2012,-1.20397280432594,-1.6094379124341,-1.2039728043259361,-1.6094379124341003,-0.916290731874155
David_Kleijn_Allium_porrum_Italy_2012,6TT,Allium porrum,12,0,2012,0.0953101798043249,0.78845736036427,0.09531017980432493,0.7884573603642703,1.1631508098056809
David_Kleijn_Allium_porrum_Italy_2012,7TT,Allium porrum,12,0,2012,-2.30258509299405,-1.20397280432594,-2.3025850929940455,-1.2039728043259361,-1.2039728043259361
David_Kleijn_Allium_porrum_Italy_2012,8TT,Allium porrum,12,0,2012,0,0,0,0,0.6418538861723947
David_Kleijn_Allium_porrum_Italy_2012,Prod. Bedr.,Allium porrum,12,0,2012,-2.30258509299405,0,-2.3025850929940455,0,0
Dupont_redclover_Denmark_2008,Braedstrup_2008,Trifolium pratense,4,3,2008,0.734667185778132,-4.60766706618668,0.7346671857781324,-4.6076670661866785,0.7346671857781324
Dupont_redclover_Denmark_2008,Brushojgard_2008,Trifolium pratense,4,3,2008,0.921563508235545,-3.71316547999409,0.9215635082355447,-3.713165479994091,0.9215635082355447
Dupont_redclover_Denmark_2008,"Frijsendalsvej, Sall_2008",Trifolium pratense,4,3,2008,1.31997171818882,-4.31481788498043,1.3199717181888182,-4.314817884980432,1.3199717181888182
Dupont_redclover_Denmark_2008,Galten_2008,Trifolium pratense,4,3,2008,0.834426322683508,-5.68028636818902,0.8344263226835077,-5.680286368189022,0.8344263226835077
Dupont_redclover_Denmark_2008,"Gjern, Tingvejen_2008",Trifolium pratense,4,3,2008,0.99213475005396,-4.54912879510447,0.9921347500539597,-4.549128795104466,0.9921347500539597
Dupont_redclover_Denmark_2008,Hesselballe_2008,Trifolium pratense,4,3,2008,1.5630020754263,-4.03541988357207,1.5630020754263032,-4.035419883572072,1.5630020754263032
Dupont_redclover_Denmark_2008,Odense_2008,Trifolium pratense,4,3,2008,1.09425432850628,-4.71088064041021,1.094254328506283,-4.710880640410205,1.094254328506283
Dupont_redclover_Denmark_2008,Randers NO Syd_2008,Trifolium pratense,4,3,2008,0.283969373627618,-5.16706907993808,0.2839693736276178,-5.1670690799380825,0.2839693736276178
Dupont_redclover_Denmark_2008,Skejby_2008,Trifolium pratense,4,3,2008,0.905385498391893,-4.34163857376859,0.905385498391893,-4.341638573768593,0.905385498391893
Dupont_redclover_Denmark_2008,Vamdrup_2008,Trifolium pratense,4,3,2008,0.766280844712925,-4.72265688144376,0.7662808447129252,-4.722656881443761,0.7662808447129252
Dupont_redclover_Denmark_2008,"Vester Skerninge, Amarksvej_2008",Trifolium pratense,4,3,2008,1.40220632811251,-4.83416326209119,1.4022063281125143,-4.83416326209119,1.4022063281125143
Dupont_redclover_Denmark_2009,Braedstrup_2009,Trifolium pratense,4,3,2009,-1.5508078279827,-4.72886165833064,-1.5508078279826985,-4.728861658330644,-1.5508078279826985
Dupont_redclover_Denmark_2009,Galten_2009,Trifolium pratense,4,3,2009,-0.594742474053219,-4.76912974394886,-0.5947424740532191,-4.769129743948856,-0.5947424740532191
Dupont_redclover_Denmark_2009,"Gjern, Blak_2009",Trifolium pratense,4,3,2009,-0.164890146946022,-4.61923744319953,-0.16489014694602241,-4.6192374431995304,-0.16489014694602241
Dupont_redclover_Denmark_2009,"Gjern, Tingvejen_2009",Trifolium pratense,4,3,2009,0.133803538496389,-4.52015681166113,0.13380353849638874,-4.520156811661135,0.13380353849638874
Dupont_redclover_Denmark_2009,Hammel 1_2009,Trifolium pratense,4,3,2009,0.376932403025431,-5.49518538644999,0.3769324030254307,-5.495185386449985,0.3769324030254307
Dupont_redclover_Denmark_2009,Hammel 2_2009,Trifolium pratense,4,3,2009,0.107495228001545,-4.99845024589904,0.10749522800154458,-4.998450245899036,0.10749522800154458
Dupont_redclover_Denmark_2009,Horning_2009,Trifolium pratense,4,3,2009,1.09545359621144,-5.49347288132208,1.0954535962114418,-5.493472881322078,1.0954535962114418
Dupont_redclover_Denmark_2009,Nr. Aaby_2009,Trifolium pratense,4,3,2009,0.135955636236029,-5.0401940963378,0.13595563623602894,-5.0401940963378005,0.13595563623602894
Dupont_redclover_Denmark_2009,Odense_2009,Trifolium pratense,4,3,2009,1.02130746146175,-4.91093772598626,1.021307461461751,-4.910937725986259,1.021307461461751
Dupont_redclover_Denmark_2009,Randers NO Nord_2009,Trifolium pratense,4,3,2009,0.817622334693569,-4.77336464581729,0.8176223346935686,-4.7733646458172885,0.8176223346935686
Dupont_redclover_Denmark_2009,Randers NO Syd_2009,Trifolium pratense,4,3,2009,0.801518922144918,-4.80059989873478,0.8015189221449183,-4.800599898734783,0.8015189221449183
Dupont_redclover_Denmark_2009,Randers SO_2009,Trifolium pratense,4,3,2009,1.03789876874366,-4.94603751194353,1.037898768743662,-4.946037511943528,1.037898768743662
Dupont_redclover_Denmark_2009,Ringe_2009,Trifolium pratense,4,3,2009,0.954002010778582,-4.84811636459848,0.9540020107785822,-4.848116364598481,0.9540020107785822
Dupont_redclover_Denmark_2009,Ry_2009,Trifolium pratense,4,3,2009,0.788533815886307,-4.59596124690278,0.7885338158863067,-4.595961246902782,0.7885338158863067
Dupont_redclover_Denmark_2009,Skive_2009,Trifolium pratense,4,3,2009,-0.44416519485393,-4.80087402154352,-0.44416519485393036,-4.800874021543522,-0.44416519485393036
Dupont_redclover_Denmark_2009,"Vester Skerninge, Kohavevej_2009",Trifolium pratense,4,3,2009,0.371344086470156,-5.04030196538488,0.371344086470156,-5.0403019653848835,0.371344086470156
Dupont_redclover_Denmark_2009,Viborg_2009,Trifolium pratense,4,3,2009,-0.4134577728522,-5.09558899997642,-0.41345777285219976,-5.095588999976419,-0.41345777285219976
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_2C_2010_Glebe500_06,Malus domestica,2,0,2010,-3.68887945411394,-2.59026716544583,-3.6888794541139363,-2.5902671654458267,-2.5902671654458267
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_5B_2010_Glebe500_06,Malus domestica,2,0,2010,-4.9416424226093,-3.55534806148941,-4.941642422609305,-3.5553480614894135,-3.5553480614894135
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_5C_2010_Glebe500_05,Malus domestica,2,0,2010,-4.78749174278205,-2.99573227355399,-4.787491742782046,-2.995732273553991,-2.995732273553991
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,Plot_6A_2010_Glebe500_06,Malus domestica,2,0,2010,-4.78749174278205,-2.59026716544583,-4.787491742782046,-2.5902671654458267,-2.5902671654458267
Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2012,Plot_1B_2012_Glebe500_05,Malus domestica,2,0,2012,-4.78749174278205,-3.17805383034795,-4.787491742782046,-3.1780538303479458,-3.1780538303479458
Finbarr_G_Horgan_Abelmoschus_esculentus_Philippines_2015,Bukidnon02_dry,Abelmoschus esculentus,1,0,2015,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Finbarr_G_Horgan_Abelmoschus_esculentus_Philippines_2015,Bukidnon02_wet,Abelmoschus esculentus,1,0,2015,-4.0943445622221,-2.99573227355399,-4.0943445622221,-2.995732273553991,-2.995732273553991
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-1.00330210886378,-4.0943445622221,-1.0033021088637848,-1.0033021088637848
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.30258509299405,-4.0943445622221,-2.3025850929940455,-2.3025850929940455
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-2.30258509299405,-4.0943445622221,-2.3025850929940455,-2.3025850929940455
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI700_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.99573227355399,-4.0943445622221,-2.995732273553991,-2.995732273553991
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Tanay_dry,Cucumis sativus,1,0,2015,-4.0943445622221,-1.14990558305566,-4.0943445622221,-1.1499055830556604,-1.1499055830556604
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Tanay_wet,Cucumis sativus,1,0,2015,-4.0943445622221,-2.30258509299405,-4.0943445622221,-2.3025850929940455,-2.3025850929940455
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Bukidnon01_wet,Lagenaria siceraria,1,0,2015,-4.0943445622221,-2.99573227355399,-4.0943445622221,-2.995732273553991,-2.995732273553991
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Bukidnon02_wet,Lagenaria siceraria,1,0,2015,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Finbarr_G_Horgan_Lagenaria_siceraria_Philippines_2015,Tanay_dry,Lagenaria siceraria,1,0,2015,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.89711998488588,-4.0943445622221,-1.8971199848858813,-1.8971199848858813
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-1.04982212449868,-4.0943445622221,-1.0498221244986778,-1.0498221244986778
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.38629436111989,-4.0943445622221,-1.3862943611198906,-1.3862943611198906
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.99573227355399,-4.0943445622221,-2.995732273553991,-2.995732273553991
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Tanay_dry,Luffa acutangula,1,0,2015,-4.0943445622221,-1.38629436111989,-4.0943445622221,-1.3862943611198906,-1.3862943611198906
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Tanay_wet,Luffa acutangula,1,0,2015,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon01_dry,Momordica charantia,1,0,2015,-4.0943445622221,-1.89711998488588,-4.0943445622221,-1.8971199848858813,-1.8971199848858813
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon01_wet,Momordica charantia,1,0,2015,-4.0943445622221,-1.45528723260684,-4.0943445622221,-1.455287232606842,-1.455287232606842
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon02_dry,Momordica charantia,1,0,2015,-4.0943445622221,-1.69644928942373,-4.0943445622221,-1.6964492894237302,-1.6964492894237302
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Bukidnon02_wet,Momordica charantia,1,0,2015,-4.0943445622221,-2.99573227355399,-4.0943445622221,-2.995732273553991,-2.995732273553991
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,IRRI700_dry,Momordica charantia,1,0,2015,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,IRRI700_wet,Momordica charantia,1,0,2015,-4.0943445622221,-3.40119738166216,-4.0943445622221,-3.4011973816621555,-3.4011973816621555
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Tanay_dry,Momordica charantia,1,0,2015,-4.0943445622221,0.275103290244921,-4.0943445622221,0.2751032902449208,0.2751032902449208
Finbarr_G_Horgan_Momordica_charantia_Philippines_2015,Tanay_wet,Momordica charantia,1,0,2015,-4.0943445622221,-2.70805020110221,-4.0943445622221,-2.70805020110221,-2.70805020110221
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,CASTELLANOS,Vaccinium meridionale,1,3,2013,-1.67397643357167,-4.38202663467388,-1.6739764335716716,-4.382026634673881,-1.6739764335716716
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,GONZALEZ,Vaccinium meridionale,1,3,2013,-1.38629436111989,-0.693147180559945,-1.3862943611198906,-0.6931471805599453,-0.3044891907681621
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,JIMENEZ,Vaccinium meridionale,1,3,2013,-0.338975366839331,-1.74296930505862,-0.33897536683933144,-1.742969305058623,-0.13353139262452263
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,PENA,Vaccinium meridionale,1,3,2013,-2.30258509299405,-3.68887945411394,-2.3025850929940455,-3.6888794541139363,-2.184802057337662
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,SIERRA,Vaccinium meridionale,1,3,2013,-1.20397280432594,-2.77258872223978,-1.2039728043259361,-2.772588722239781,-1.0498221244986778
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Biala,Fagopyrum esculentum,4,0,2005,-5.59842195899838,-3.80666248977032,-5.598421958998375,-4.212127597878484,-4.212127597878484
